txn_id,scheme_code,txn_date,txn_type,amount,units,nav,investor_id,state,kyc_status,folio_no
TXN100210,121003,2023-03-09,Redemption,2000.0,158.9481,83.8755,INV2481,Kerala,KYC_VERIFIED,FOLIO278977
TXN100211,121008,2022-08-16,SIP,25000.0,144.6023,162.7912,INV1862,West Bengal,KYC_VERIFIED,FOLIO443062
TXN100212,118989,2024-01-19,SIP,50000.0,27.7192,408.18,INV8431,Uttar Pradesh,KYC_VERIFIED,FOLIO366691
TXN100213,121020,2022-08-02,SIP,25000.0,112.0999,479.069,INV8580,Rajasthan,KYC_VERIFIED,FOLIO404289
TXN100214,121006,2024-03-14,Redemption,10000.0,120.5032,325.7485,INV4609,Rajasthan,KYC_VERIFIED,FOLIO527384
TXN100215,119092,2023-08-28,SIP,5000.0,168.7384,203.3098,INV2590,Kerala,KYC_VERIFIED,FOLIO540481
TXN100216,119644,2024-05-09,SIP,500.0,17.5759,407.9336,INV9025,Karnataka,KYC_VERIFIED,FOLIO452218
TXN100217,119203,2022-09-19,SIP,500.0,68.9111,245.8242,INV1453,Delhi,KYC_VERIFIED,FOLIO663133
TXN100218,118551,2021-03-23,Lumpsum,10000.0,31.2023,399.6323,INV6647,Kerala,KYC_VERIFIED,FOLIO513001
TXN100219,118632,2020-09-21,SIP,2000.0,129.9953,235.9817,INV8921,Delhi,KYC_VERIFIED,FOLIO792159
TXN100220,121013,2024-12-17,SIP,25000.0,177.5395,428.8925,INV4138,Kerala,KYC_VERIFIED,FOLIO864453
TXN100221,121017,2021-07-07,Lumpsum,5000.0,74.7435,123.8926,INV4232,Rajasthan,KYC_VERIFIED,FOLIO494582
TXN100222,121012,2020-09-29,Lumpsum,2000.0,70.2811,340.5885,INV9927,West Bengal,KYC_VERIFIED,FOLIO181313
TXN100223,121012,2021-03-03,SIP,10000.0,100.9218,238.6217,INV3170,Maharashtra,KYC_PENDING,FOLIO166645
TXN100224,119644,2020-06-16,SIP,50000.0,7.3174,367.5426,INV6683,Tamil Nadu,KYC_PENDING,FOLIO910129
TXN100225,121013,2021-10-08,SIP,2000.0,121.035,83.2999,INV1197,West Bengal,KYC_PENDING,FOLIO112742
TXN100226,121017,2023-03-01,Lumpsum,500.0,98.6134,87.193,INV8472,Uttar Pradesh,KYC_VERIFIED,FOLIO519729
TXN100227,119203,2023-10-23,Lumpsum,500.0,16.5442,362.7457,INV9826,Tamil Nadu,KYC_VERIFIED,FOLIO530224
TXN100228,119203,2021-01-26,SIP,25000.0,190.1231,114.4227,INV3162,Tamil Nadu,KYC_PENDING,FOLIO721832
TXN100229,119644,2023-09-08,Lumpsum,2000.0,62.8597,97.6047,INV8581,Tamil Nadu,KYC_VERIFIED,FOLIO429876
TXN100230,119644,2022-06-27,SIP,25000.0,110.213,404.7023,INV8238,Karnataka,KYC_VERIFIED,FOLIO151259
TXN100231,125497,2020-08-26,SIP,2000.0,180.4011,196.2761,INV3983,West Bengal,KYC_VERIFIED,FOLIO346119
TXN100232,119644,2023-07-10,SIP,5000.0,58.4152,157.8871,INV7823,Karnataka,KYC_VERIFIED,FOLIO574234
TXN100233,118989,2024-08-06,SIP,25000.0,51.5964,128.6854,INV9051,West Bengal,KYC_VERIFIED,FOLIO908336
TXN100234,118890,2023-08-25,Redemption,50000.0,133.3296,373.8048,INV5301,Delhi,KYC_PENDING,FOLIO198735
TXN100235,121009,2024-10-21,SIP,10000.0,19.8367,265.8383,INV6356,Telangana,KYC_VERIFIED,FOLIO179638
TXN100236,119644,2022-04-13,Lumpsum,5000.0,130.1412,132.6706,INV7759,Delhi,KYC_VERIFIED,FOLIO109153
TXN100237,121003,2023-03-22,Lumpsum,10000.0,118.7543,462.0471,INV4166,Maharashtra,KYC_VERIFIED,FOLIO746043
TXN100238,120333,2022-01-27,Lumpsum,50000.0,88.0996,133.5014,INV7280,West Bengal,KYC_VERIFIED,FOLIO124478
TXN100239,121004,2024-01-03,Lumpsum,10000.0,123.1461,444.2769,INV9722,Rajasthan,KYC_PENDING,FOLIO833636
TXN100240,119644,2024-05-14,Lumpsum,50000.0,46.6799,87.4292,INV4370,Maharashtra,KYC_VERIFIED,FOLIO770041
TXN100241,121018,2024-01-02,Lumpsum,10000.0,166.3711,264.2526,INV8670,Kerala,KYC_VERIFIED,FOLIO506761
TXN100242,120594,2020-02-11,SIP,25000.0,131.8393,93.324,INV7638,Rajasthan,KYC_VERIFIED,FOLIO131612
TXN100243,121012,2020-02-18,Lumpsum,1000.0,163.081,99.227,INV3280,Karnataka,KYC_VERIFIED,FOLIO454791
TXN100244,121016,2024-01-10,Lumpsum,50000.0,4.4261,371.2498,INV4197,Uttar Pradesh,KYC_PENDING,FOLIO921302
TXN100245,120465,2022-10-14,SIP,10000.0,180.2997,164.6506,INV5490,Maharashtra,KYC_REJECTED,FOLIO554554
TXN100246,121013,2022-04-13,Redemption,10000.0,199.1235,189.9567,INV7416,Tamil Nadu,KYC_VERIFIED,FOLIO384668
TXN100247,121005,2023-09-05,SIP,500.0,52.7665,275.0583,INV2480,Tamil Nadu,KYC_VERIFIED,FOLIO859757
TXN100248,120333,2023-11-30,SIP,50000.0,148.2603,324.9664,INV2868,Maharashtra,KYC_VERIFIED,FOLIO417253
TXN100249,120465,2023-02-07,Redemption,10000.0,64.769,88.7832,INV9558,West Bengal,KYC_REJECTED,FOLIO843305
TXN100250,119644,2023-11-24,Lumpsum,500.0,110.5883,208.5432,INV6849,Rajasthan,KYC_VERIFIED,FOLIO399386
TXN100251,121013,2022-06-28,Lumpsum,1000.0,43.7231,70.808,INV9681,Uttar Pradesh,KYC_VERIFIED,FOLIO845983
TXN100252,118989,2022-06-14,Redemption,2000.0,10.2362,104.8645,INV8566,Telangana,KYC_VERIFIED,FOLIO701154
TXN100253,121020,2023-02-24,SIP,50000.0,174.7829,362.2632,INV8636,Tamil Nadu,KYC_PENDING,FOLIO519564
TXN100254,119092,2022-02-17,SIP,500.0,119.6921,61.7267,INV4811,Rajasthan,KYC_REJECTED,FOLIO379613
TXN100255,121008,2022-10-06,Lumpsum,5000.0,71.9209,81.4249,INV2240,Maharashtra,KYC_VERIFIED,FOLIO612723
TXN100256,120503,2023-04-17,SIP,10000.0,87.6857,94.6373,INV2194,Rajasthan,KYC_VERIFIED,FOLIO210230
TXN100257,118551,2021-02-01,SIP,2000.0,34.4977,246.9217,INV4406,West Bengal,KYC_VERIFIED,FOLIO360264
TXN100258,121009,2020-03-26,Lumpsum,25000.0,92.8079,17.8125,INV6385,Karnataka,KYC_PENDING,FOLIO235394
TXN100259,121002,2022-12-16,SIP,5000.0,64.7408,277.9893,INV8944,Maharashtra,KYC_VERIFIED,FOLIO685290
TXN100260,121014,2022-02-07,Lumpsum,50000.0,121.817,438.1974,INV5301,Maharashtra,KYC_VERIFIED,FOLIO429185
TXN100261,120594,2023-08-02,Lumpsum,10000.0,142.883,40.806,INV3114,Karnataka,KYC_VERIFIED,FOLIO280759
TXN100262,120594,2023-11-29,Lumpsum,1000.0,163.56,396.4193,INV5978,Kerala,KYC_VERIFIED,FOLIO126818
TXN100263,121006,2021-06-09,SIP,10000.0,103.1312,427.2266,INV1986,Kerala,KYC_VERIFIED,FOLIO118771
TXN100264,119644,2023-01-02,Lumpsum,25000.0,62.159,437.0243,INV3240,Delhi,KYC_VERIFIED,FOLIO486042
TXN100265,121019,2020-09-24,Redemption,1000.0,187.1577,139.5473,INV6394,Kerala,KYC_PENDING,FOLIO182742
TXN100266,121016,2022-10-19,Lumpsum,50000.0,173.4822,301.367,INV4345,Gujarat,KYC_VERIFIED,FOLIO875166
TXN100267,118989,2020-06-01,Redemption,1000.0,197.7689,480.5676,INV8394,Karnataka,KYC_VERIFIED,FOLIO965959
TXN100268,121014,2022-08-01,Redemption,1000.0,123.4416,473.4601,INV7512,Uttar Pradesh,KYC_PENDING,FOLIO879179
TXN100269,119203,2022-11-07,Redemption,25000.0,111.217,158.6601,INV3537,Karnataka,KYC_VERIFIED,FOLIO827857
TXN100270,119203,2023-07-04,Lumpsum,50000.0,60.6501,314.8248,INV3721,Uttar Pradesh,KYC_PENDING,FOLIO989133
TXN100271,118989,2020-09-25,SIP,25000.0,57.8191,87.2875,INV4916,Karnataka,KYC_VERIFIED,FOLIO626841
TXN100272,121002,2023-05-04,SIP,1000.0,1.1177,385.9416,INV8879,Karnataka,KYC_VERIFIED,FOLIO225949
TXN100273,118825,2024-08-06,Lumpsum,25000.0,162.678,328.6078,INV5367,Uttar Pradesh,KYC_VERIFIED,FOLIO231398
TXN100274,120594,2024-03-27,Redemption,1000.0,44.5179,11.7494,INV9281,Telangana,KYC_VERIFIED,FOLIO566650
TXN100275,120178,2022-07-12,SIP,50000.0,20.7737,235.6293,INV8069,Telangana,KYC_VERIFIED,FOLIO856132
TXN100276,121004,2021-11-24,Lumpsum,10000.0,134.9594,236.7261,INV7432,Gujarat,KYC_VERIFIED,FOLIO634861
TXN100277,120712,2022-11-14,Lumpsum,500.0,63.8942,244.106,INV3307,Tamil Nadu,KYC_VERIFIED,FOLIO443926
TXN100278,120712,2023-02-27,Redemption,50000.0,123.4187,369.9703,INV6027,Maharashtra,KYC_VERIFIED,FOLIO462197
TXN100279,121001,2020-01-21,Lumpsum,25000.0,46.8428,465.0508,INV9737,Maharashtra,KYC_VERIFIED,FOLIO704476
TXN100280,121004,2022-05-12,SIP,2000.0,160.2068,20.7662,INV9944,West Bengal,KYC_VERIFIED,FOLIO181412
TXN100281,120465,2024-08-13,SIP,2000.0,177.9196,360.5642,INV7791,Gujarat,KYC_PENDING,FOLIO707270
TXN100282,119386,2022-09-08,SIP,10000.0,173.7445,384.2106,INV2660,Telangana,KYC_VERIFIED,FOLIO947332
TXN100283,121002,2024-04-03,SIP,500.0,109.6743,100.8788,INV7304,Telangana,KYC_VERIFIED,FOLIO323570
TXN100284,121009,2021-01-07,Lumpsum,2000.0,30.2811,81.6539,INV6202,Uttar Pradesh,KYC_VERIFIED,FOLIO543748
TXN100285,121012,2024-07-18,SIP,1000.0,4.5184,11.6573,INV3570,Kerala,KYC_VERIFIED,FOLIO128814
TXN100286,120178,2020-06-15,Redemption,25000.0,103.7213,130.223,INV1023,Uttar Pradesh,KYC_VERIFIED,FOLIO847253
TXN100287,119203,2024-09-18,Redemption,25000.0,112.2019,467.0648,INV7052,Telangana,KYC_VERIFIED,FOLIO418576
TXN100288,121008,2024-04-17,SIP,10000.0,193.2871,398.1607,INV5961,West Bengal,KYC_VERIFIED,FOLIO999963
TXN100289,120333,2020-07-24,SIP,1000.0,57.0157,342.2591,INV4663,Rajasthan,KYC_PENDING,FOLIO702276
TXN100290,119386,2020-05-25,Lumpsum,5000.0,80.3292,268.4448,INV1123,Karnataka,KYC_VERIFIED,FOLIO989623
TXN100291,121007,2023-09-08,Lumpsum,25000.0,53.8687,190.9596,INV6853,Kerala,KYC_VERIFIED,FOLIO916558
TXN100292,118825,2021-05-13,SIP,50000.0,30.2615,204.7298,INV2571,Gujarat,KYC_VERIFIED,FOLIO302589
TXN100293,121005,2023-12-19,SIP,50000.0,79.1642,250.0083,INV9462,Karnataka,KYC_VERIFIED,FOLIO967575
TXN100294,121017,2024-09-27,Redemption,50000.0,190.7415,42.8442,INV1278,West Bengal,KYC_VERIFIED,FOLIO677584
TXN100295,118551,2024-08-30,Redemption,10000.0,26.7931,427.6056,INV3307,Rajasthan,KYC_VERIFIED,FOLIO983097
TXN100296,119775,2020-08-10,Lumpsum,10000.0,18.1759,319.271,INV4295,Telangana,KYC_VERIFIED,FOLIO161420
TXN100297,121011,2023-02-15,SIP,1000.0,161.7201,53.2905,INV3710,Tamil Nadu,KYC_VERIFIED,FOLIO356576
TXN100298,121019,2021-03-26,SIP,5000.0,167.6011,142.1365,INV1423,Gujarat,KYC_VERIFIED,FOLIO941301
TXN100299,121009,2021-08-19,Lumpsum,2000.0,18.6237,393.2929,INV8739,Delhi,KYC_VERIFIED,FOLIO832414
TXN100300,121002,2023-09-04,Redemption,1000.0,83.9298,199.1167,INV4697,Tamil Nadu,KYC_VERIFIED,FOLIO433322
TXN100301,121008,2023-03-15,Redemption,50000.0,142.0429,226.9226,INV9769,Gujarat,KYC_VERIFIED,FOLIO463561
TXN100302,118890,2022-02-28,SIP,1000.0,104.6881,339.6302,INV9112,Delhi,KYC_VERIFIED,FOLIO814076
TXN100303,119775,2022-08-11,Lumpsum,25000.0,152.8566,322.97,INV3199,Telangana,KYC_REJECTED,FOLIO358238
TXN100304,119092,2023-03-24,Lumpsum,500.0,166.0381,379.314,INV7909,West Bengal,KYC_VERIFIED,FOLIO165448
TXN100305,121013,2021-10-14,SIP,50000.0,163.6472,402.706,INV4761,Gujarat,KYC_VERIFIED,FOLIO666902
TXN100306,120594,2021-08-31,Redemption,25000.0,144.5518,407.1917,INV8331,Maharashtra,KYC_PENDING,FOLIO669091
TXN100307,118825,2024-12-24,Lumpsum,2000.0,81.8376,325.1076,INV8564,Tamil Nadu,KYC_PENDING,FOLIO597126
TXN100308,121014,2020-10-12,SIP,500.0,126.8384,423.8744,INV3984,Kerala,KYC_VERIFIED,FOLIO410337
TXN100309,121010,2021-11-08,Lumpsum,2000.0,5.8182,132.5542,INV3869,Gujarat,KYC_VERIFIED,FOLIO253154
TXN100310,118989,2021-06-10,Lumpsum,50000.0,41.4718,411.4564,INV6847,Uttar Pradesh,KYC_VERIFIED,FOLIO397407
TXN100311,121009,2020-08-20,Lumpsum,10000.0,142.2207,307.1423,INV1159,Gujarat,KYC_PENDING,FOLIO515226
TXN100312,121009,2023-08-22,SIP,2000.0,11.6224,439.282,INV5345,Kerala,KYC_VERIFIED,FOLIO169866
TXN100313,121011,2024-06-12,Redemption,50000.0,182.5014,347.2918,INV3129,Gujarat,KYC_VERIFIED,FOLIO593706
TXN100314,120503,2022-07-22,Lumpsum,500.0,132.4278,12.5563,INV2486,Tamil Nadu,KYC_VERIFIED,FOLIO676424
TXN100315,120178,2022-09-05,Lumpsum,50000.0,72.1238,382.1854,INV1717,Rajasthan,KYC_VERIFIED,FOLIO876781
TXN100316,121019,2024-10-29,SIP,10000.0,149.2154,216.8132,INV2052,Delhi,KYC_VERIFIED,FOLIO165085
TXN100317,121011,2023-04-12,SIP,10000.0,125.8897,369.2197,INV7946,Gujarat,KYC_VERIFIED,FOLIO240102
TXN100318,120594,2022-10-21,Lumpsum,500.0,182.5471,127.35,INV4322,Maharashtra,KYC_VERIFIED,FOLIO308963
TXN100319,120594,2023-06-15,Redemption,25000.0,34.0224,370.1481,INV3240,West Bengal,KYC_VERIFIED,FOLIO449535
TXN100320,120333,2021-01-29,SIP,5000.0,84.8249,35.1,INV3438,Telangana,KYC_VERIFIED,FOLIO293354
TXN100321,121018,2024-07-04,Lumpsum,25000.0,9.5689,378.4401,INV6139,Karnataka,KYC_VERIFIED,FOLIO594139
TXN100322,121003,2022-11-21,SIP,500.0,163.1675,401.6442,INV3317,Maharashtra,KYC_VERIFIED,FOLIO140329
TXN100323,121002,2024-09-04,Redemption,2000.0,50.6641,16.4483,INV9003,Kerala,KYC_PENDING,FOLIO287705
TXN100324,121019,2021-01-20,Redemption,10000.0,158.1475,408.473,INV6026,Maharashtra,KYC_VERIFIED,FOLIO861491
TXN100325,121020,2020-10-08,Redemption,2000.0,6.335,407.2779,INV1573,Tamil Nadu,KYC_VERIFIED,FOLIO914458
TXN100326,120333,2021-11-10,Lumpsum,10000.0,5.4553,450.4687,INV5432,Tamil Nadu,KYC_VERIFIED,FOLIO874981
TXN100327,118551,2021-06-28,SIP,50000.0,143.2348,254.1211,INV4505,Karnataka,KYC_VERIFIED,FOLIO701180
TXN100328,120594,2021-12-28,SIP,5000.0,114.9391,101.3343,INV5001,Uttar Pradesh,KYC_VERIFIED,FOLIO932776
TXN100329,118632,2020-04-22,Lumpsum,25000.0,16.3403,13.7855,INV6887,Kerala,KYC_VERIFIED,FOLIO524962
TXN100330,118551,2020-10-13,Redemption,10000.0,128.6449,69.7275,INV7649,Tamil Nadu,KYC_VERIFIED,FOLIO454163
TXN100331,121020,2021-09-21,SIP,50000.0,193.1221,232.9167,INV4034,Telangana,KYC_PENDING,FOLIO442298
TXN100332,119551,2023-09-06,Lumpsum,5000.0,120.5386,486.6772,INV6447,Karnataka,KYC_VERIFIED,FOLIO746262
TXN100333,120333,2020-11-04,Lumpsum,1000.0,23.2186,223.3315,INV1757,Kerala,KYC_VERIFIED,FOLIO252319
TXN100334,121008,2021-10-20,Lumpsum,25000.0,149.9735,240.6953,INV5910,Uttar Pradesh,KYC_VERIFIED,FOLIO527192
TXN100335,121004,2020-11-24,SIP,500.0,10.8746,272.2475,INV3213,West Bengal,KYC_VERIFIED,FOLIO562308
TXN100336,121007,2021-01-22,SIP,1000.0,195.6053,65.7074,INV3727,Kerala,KYC_VERIFIED,FOLIO269290
TXN100337,121006,2024-02-29,Lumpsum,1000.0,182.1023,363.7232,INV8809,Delhi,KYC_VERIFIED,FOLIO738899
TXN100338,119775,2020-05-21,Lumpsum,50000.0,4.0955,252.7447,INV3103,Delhi,KYC_VERIFIED,FOLIO637277
TXN100339,121010,2024-03-28,SIP,2000.0,48.133,56.1376,INV1672,Karnataka,KYC_VERIFIED,FOLIO981077
TXN100340,121015,2024-11-01,Redemption,500.0,172.5838,291.5688,INV9497,Uttar Pradesh,KYC_VERIFIED,FOLIO699154
TXN100341,121011,2022-08-29,SIP,10000.0,187.0746,325.3866,INV3341,Delhi,KYC_VERIFIED,FOLIO281875
TXN100342,121019,2022-08-31,Lumpsum,50000.0,159.5539,158.0035,INV9646,Rajasthan,KYC_VERIFIED,FOLIO352727
TXN100343,120178,2023-05-16,Lumpsum,500.0,71.3257,10.5112,INV2360,West Bengal,KYC_VERIFIED,FOLIO120819
TXN100344,120594,2020-07-03,Lumpsum,5000.0,180.1009,51.4744,INV4848,Uttar Pradesh,KYC_VERIFIED,FOLIO484110
TXN100345,118989,2020-04-22,Lumpsum,500.0,158.0704,365.2992,INV2747,Maharashtra,KYC_VERIFIED,FOLIO373968
TXN100346,121004,2020-11-04,Redemption,10000.0,18.9842,272.8681,INV1571,Rajasthan,KYC_VERIFIED,FOLIO286877
TXN100347,120841,2020-05-11,Redemption,1000.0,167.2212,239.6713,INV5170,Karnataka,KYC_VERIFIED,FOLIO466115
TXN100348,118551,2023-06-22,SIP,10000.0,143.673,331.5788,INV7853,Uttar Pradesh,KYC_PENDING,FOLIO366510
TXN100349,118551,2020-11-13,SIP,5000.0,142.8949,485.7789,INV9337,West Bengal,KYC_PENDING,FOLIO547259
TXN100350,120333,2020-08-12,Redemption,10000.0,99.8503,11.296,INV9877,Karnataka,KYC_VERIFIED,FOLIO311863
TXN100351,120503,2021-09-14,Lumpsum,1000.0,178.4582,494.5516,INV9687,West Bengal,KYC_PENDING,FOLIO847596
TXN100352,125497,2020-12-25,SIP,1000.0,172.5512,244.9372,INV3844,Telangana,KYC_VERIFIED,FOLIO217340
TXN100353,118551,2020-02-20,Lumpsum,2000.0,106.8869,186.099,INV7732,Gujarat,KYC_VERIFIED,FOLIO655335
TXN100354,121016,2022-05-17,Lumpsum,10000.0,92.1351,475.4709,INV4023,Gujarat,KYC_PENDING,FOLIO591601
TXN100355,121014,2020-07-31,Lumpsum,1000.0,121.3006,271.0072,INV7868,Maharashtra,KYC_VERIFIED,FOLIO596489
TXN100356,120712,2021-01-26,SIP,500.0,149.3665,71.1831,INV4993,West Bengal,KYC_VERIFIED,FOLIO323954
TXN100357,120503,2021-03-18,Redemption,25000.0,71.8469,460.4215,INV8856,Delhi,KYC_VERIFIED,FOLIO109276
TXN100358,121008,2020-09-24,Redemption,2000.0,5.7226,27.3203,INV8678,Telangana,KYC_VERIFIED,FOLIO980978
TXN100359,119775,2020-01-10,Lumpsum,10000.0,67.8984,209.7501,INV7191,Maharashtra,KYC_VERIFIED,FOLIO363299
TXN100360,120178,2022-06-21,Redemption,500.0,41.141,155.3237,INV3739,Gujarat,KYC_VERIFIED,FOLIO750661
TXN100361,121019,2024-06-10,Lumpsum,10000.0,5.7664,192.5505,INV3955,Telangana,KYC_PENDING,FOLIO707569
TXN100362,120465,2023-09-13,Lumpsum,500.0,178.1177,420.9528,INV1057,Karnataka,KYC_PENDING,FOLIO213403
TXN100363,121009,2020-07-07,SIP,50000.0,40.9361,401.5616,INV5131,West Bengal,KYC_PENDING,FOLIO529697
TXN100364,121012,2020-10-07,SIP,2000.0,147.3739,290.418,INV9011,Gujarat,KYC_VERIFIED,FOLIO364361
TXN100365,121010,2022-09-05,Redemption,1000.0,124.1331,277.1688,INV3871,Rajasthan,KYC_VERIFIED,FOLIO817889
TXN100366,125497,2022-06-27,Lumpsum,500.0,34.2211,174.9312,INV5189,Rajasthan,KYC_VERIFIED,FOLIO241909
TXN100367,121019,2024-04-11,Redemption,500.0,124.6668,220.8361,INV7558,Gujarat,KYC_VERIFIED,FOLIO648708
TXN100368,121017,2022-04-07,Redemption,50000.0,113.2081,59.2014,INV8738,West Bengal,KYC_PENDING,FOLIO434159
TXN100369,119092,2023-05-15,Lumpsum,1000.0,112.5819,172.895,INV9887,Telangana,KYC_VERIFIED,FOLIO107771
TXN100370,125497,2021-12-09,Lumpsum,25000.0,188.5323,85.8414,INV7035,Gujarat,KYC_VERIFIED,FOLIO894641
TXN100371,118712,2024-10-28,Redemption,10000.0,88.2673,77.5121,INV9324,Delhi,KYC_VERIFIED,FOLIO698903
TXN100372,118890,2024-09-12,Lumpsum,50000.0,19.3364,279.9346,INV5295,Telangana,KYC_VERIFIED,FOLIO683808
TXN100373,120712,2023-03-07,Lumpsum,25000.0,105.7357,66.3344,INV3074,Gujarat,KYC_PENDING,FOLIO372195
TXN100374,120841,2023-08-01,SIP,10000.0,23.6638,426.8423,INV2649,Tamil Nadu,KYC_VERIFIED,FOLIO280824
TXN100375,118825,2024-03-07,Redemption,50000.0,68.7532,257.9016,INV6058,Telangana,KYC_VERIFIED,FOLIO465446
TXN100376,121001,2022-09-20,Lumpsum,50000.0,10.8787,23.0529,INV5583,Karnataka,KYC_VERIFIED,FOLIO338235
TXN100377,121002,2021-11-22,Lumpsum,500.0,57.2418,259.5095,INV1144,Uttar Pradesh,KYC_VERIFIED,FOLIO742828
TXN100378,121011,2024-10-24,Redemption,1000.0,103.2983,134.06,INV5793,Uttar Pradesh,KYC_VERIFIED,FOLIO750532
TXN100379,121019,2023-12-29,SIP,25000.0,106.9373,187.6104,INV6011,Telangana,KYC_PENDING,FOLIO118923
TXN100380,118825,2023-12-22,Redemption,500.0,25.2938,160.9693,INV9050,Telangana,KYC_VERIFIED,FOLIO789178
TXN100381,121007,2020-01-17,SIP,10000.0,33.9715,166.2616,INV9312,Uttar Pradesh,KYC_VERIFIED,FOLIO952434
TXN100382,125497,2022-07-21,SIP,50000.0,13.1912,47.3835,INV1085,Karnataka,KYC_VERIFIED,FOLIO765595
TXN100383,121009,2024-05-03,Redemption,50000.0,156.7351,165.4087,INV4833,Karnataka,KYC_VERIFIED,FOLIO176911
TXN100384,119775,2023-11-01,SIP,5000.0,195.4524,429.5024,INV7160,Telangana,KYC_VERIFIED,FOLIO491648
TXN100385,121004,2021-10-28,Lumpsum,1000.0,75.1348,105.9917,INV6308,Uttar Pradesh,KYC_VERIFIED,FOLIO831784
TXN100386,125497,2023-12-15,SIP,50000.0,80.3426,176.9632,INV3868,Karnataka,KYC_VERIFIED,FOLIO792625
TXN100387,121007,2022-12-30,Lumpsum,2000.0,107.8775,144.8663,INV5370,Rajasthan,KYC_VERIFIED,FOLIO121160
TXN100388,121011,2024-01-08,SIP,1000.0,3.7506,218.2248,INV8156,Rajasthan,KYC_VERIFIED,FOLIO323820
TXN100389,120333,2021-11-23,Redemption,1000.0,177.9591,323.5506,INV7708,Telangana,KYC_VERIFIED,FOLIO721775
TXN100390,120594,2022-02-07,SIP,50000.0,32.9833,161.8801,INV1151,Rajasthan,KYC_PENDING,FOLIO868884
TXN100391,120503,2020-09-03,Lumpsum,10000.0,172.3103,445.7254,INV2982,Gujarat,KYC_PENDING,FOLIO797933
TXN100392,119775,2024-10-22,SIP,50000.0,103.1127,237.2016,INV9556,Karnataka,KYC_VERIFIED,FOLIO133554
TXN100393,121007,2023-05-23,SIP,25000.0,46.1822,53.0862,INV9480,Rajasthan,KYC_VERIFIED,FOLIO311720
TXN100394,119644,2020-10-29,Redemption,10000.0,58.5435,402.5686,INV9575,Gujarat,KYC_VERIFIED,FOLIO776473
TXN100395,121009,2023-03-14,SIP,1000.0,168.5568,353.417,INV1509,Gujarat,KYC_VERIFIED,FOLIO257482
TXN100396,121012,2021-08-24,Lumpsum,500.0,46.5238,380.3444,INV1527,Delhi,KYC_VERIFIED,FOLIO540809
TXN100397,120841,2022-11-08,SIP,2000.0,95.035,425.0257,INV3153,Delhi,KYC_VERIFIED,FOLIO787051
TXN100398,121010,2020-05-11,SIP,1000.0,170.6134,262.7653,INV8028,Uttar Pradesh,KYC_VERIFIED,FOLIO605677
TXN100399,121004,2020-10-26,Redemption,500.0,94.5601,127.2274,INV6639,Rajasthan,KYC_REJECTED,FOLIO485635
TXN100400,119644,2021-05-12,Lumpsum,25000.0,189.0011,287.4653,INV2681,Gujarat,KYC_VERIFIED,FOLIO333360
TXN100401,121011,2024-10-11,Lumpsum,25000.0,41.1298,460.8272,INV9825,Telangana,KYC_VERIFIED,FOLIO433240
TXN100402,118551,2021-02-11,Lumpsum,1000.0,124.1727,247.5681,INV9289,Kerala,KYC_VERIFIED,FOLIO231671
TXN100403,121016,2022-01-07,Redemption,2000.0,48.5862,380.2928,INV2210,Telangana,KYC_VERIFIED,FOLIO843969
TXN100404,120333,2022-01-19,Lumpsum,5000.0,123.3916,328.8024,INV9392,Uttar Pradesh,KYC_VERIFIED,FOLIO620112
TXN100405,119092,2024-08-14,SIP,1000.0,109.7897,117.3565,INV9430,Delhi,KYC_VERIFIED,FOLIO807277
TXN100406,121002,2021-11-02,SIP,500.0,156.7745,361.5464,INV1145,Tamil Nadu,KYC_VERIFIED,FOLIO984460
TXN100407,120465,2023-03-08,SIP,10000.0,62.7622,194.5433,INV3647,Uttar Pradesh,KYC_VERIFIED,FOLIO982180
TXN100408,120333,2021-11-19,Lumpsum,5000.0,144.1215,443.0085,INV6437,Kerala,KYC_VERIFIED,FOLIO471026
TXN100409,118890,2020-02-12,Lumpsum,2000.0,131.4616,188.0486,INV8011,Maharashtra,KYC_VERIFIED,FOLIO566686
TXN100410,121001,2023-06-21,Redemption,1000.0,70.5597,43.3781,INV4167,Tamil Nadu,KYC_VERIFIED,FOLIO276962
TXN100411,121010,2022-05-17,SIP,10000.0,78.0242,445.8124,INV5842,Gujarat,KYC_VERIFIED,FOLIO895674
TXN100412,121014,2023-04-17,Lumpsum,25000.0,144.8322,120.2017,INV8888,West Bengal,KYC_VERIFIED,FOLIO775230
TXN100413,121013,2023-04-10,SIP,50000.0,28.1654,259.9724,INV9810,Telangana,KYC_PENDING,FOLIO751608
TXN100414,118989,2024-04-08,Lumpsum,1000.0,196.4819,490.858,INV4082,Kerala,KYC_VERIFIED,FOLIO580999
TXN100415,121014,2022-05-11,SIP,1000.0,19.3072,257.7248,INV3298,West Bengal,KYC_VERIFIED,FOLIO968256
TXN100416,121013,2022-04-21,Lumpsum,25000.0,110.5169,234.2474,INV9324,Rajasthan,KYC_VERIFIED,FOLIO219854
TXN100417,121006,2023-06-30,Lumpsum,1000.0,83.5892,283.7461,INV5161,Gujarat,KYC_VERIFIED,FOLIO914277
TXN100418,121002,2024-03-28,Redemption,10000.0,3.467,243.3393,INV7465,Tamil Nadu,KYC_VERIFIED,FOLIO726679
TXN100419,118825,2020-04-17,SIP,5000.0,107.8338,252.6816,INV6645,Delhi,KYC_PENDING,FOLIO450259
