scheme_code,date,nav
119551,25-05-2023,9.408
119551,01-06-2023,9.4425
119551,08-06-2023,9.5684
119551,15-06-2023,9.5823
119551,22-06-2023,9.5093
119551,29-06-2023,9.5047
119551,06-07-2023,9.5058
119551,13-07-2023,9.4058
119551,20-07-2023,9.3903
119551,27-07-2023,9.3383
119551,03-08-2023,9.4111
119551,10-08-2023,9.4175
119551,17-08-2023,9.4
119551,24-08-2023,9.3957
119551,31-08-2023,9.4163
119551,07-09-2023,9.4665
119551,14-09-2023,9.3946
119551,21-09-2023,9.32
119551,28-09-2023,9.4061
119551,05-10-2023,9.3789
119551,12-10-2023,9.2763
119551,19-10-2023,9.313
119551,26-10-2023,9.3512
119551,02-11-2023,9.2404
119551,09-11-2023,9.2611
119551,16-11-2023,9.3193
119551,23-11-2023,9.3509
119551,30-11-2023,9.402
119551,07-12-2023,9.3001
119551,14-12-2023,9.3284
119551,21-12-2023,9.3096
119551,28-12-2023,9.2774
119551,04-01-2024,9.3457
119551,11-01-2024,9.46
119551,18-01-2024,9.5996
119551,25-01-2024,9.7044
119551,01-02-2024,9.6998
119551,08-02-2024,9.731
119551,15-02-2024,9.7946
119551,22-02-2024,9.808
119551,29-02-2024,9.8222
119551,07-03-2024,9.8909
119551,14-03-2024,9.8901
119551,21-03-2024,9.8364
119551,28-03-2024,9.8077
119551,04-04-2024,9.8614
119551,11-04-2024,9.8656
119551,18-04-2024,9.8964
119551,25-04-2024,9.9534
119551,02-05-2024,9.9275
119551,09-05-2024,9.9915
119551,16-05-2024,10.0258
119551,23-05-2024,9.9308
119551,30-05-2024,10.0493
119551,06-06-2024,10.0131
119551,13-06-2024,9.8845
119551,20-06-2024,9.8058
119551,27-06-2024,9.7297
119551,04-07-2024,9.7376
119551,11-07-2024,9.7202
119551,18-07-2024,9.6979
119551,25-07-2024,9.7498
120503,01-01-2015,10.0312
120503,08-01-2015,10.0606
120503,15-01-2015,10.0976
120503,22-01-2015,10.1514
120503,29-01-2015,9.9843
120503,05-02-2015,9.9591
120503,12-02-2015,9.7894
120503,19-02-2015,9.7962
120503,26-02-2015,9.7997
120503,05-03-2015,9.8856
120503,12-03-2015,9.9835
120503,19-03-2015,10.0037
120503,26-03-2015,9.9676
120503,02-04-2015,10.0103
120503,09-04-2015,9.972
120503,16-04-2015,9.9759
120503,23-04-2015,10.0586
120503,30-04-2015,10.0177
120503,07-05-2015,10.0863
120503,14-05-2015,10.145
120503,21-05-2015,10.0716
120503,28-05-2015,10.1541
120503,04-06-2015,10.2149
120503,11-06-2015,10.2273
120503,18-06-2015,10.169
120503,25-06-2015,10.1032
120503,02-07-2015,10.0638
120503,09-07-2015,10.1115
120503,16-07-2015,10.0382
120503,23-07-2015,10.0774
120503,30-07-2015,9.9813
120503,06-08-2015,9.969
120503,13-08-2015,9.9817
120503,20-08-2015,10.181
120503,27-08-2015,10.0729
120503,03-09-2015,10.1955
120503,10-09-2015,10.2118
120503,17-09-2015,10.2495
120503,24-09-2015,10.2633
120503,01-10-2015,10.3039
120503,08-10-2015,10.2954
120503,15-10-2015,10.4192
120503,22-10-2015,10.3854
120503,29-10-2015,10.4836
120503,05-11-2015,10.4337
120503,12-11-2015,10.4329
120503,19-11-2015,10.3476
120503,26-11-2015,10.3894
120503,03-12-2015,10.5137
120503,10-12-2015,10.5114
120503,17-12-2015,10.499
120503,24-12-2015,10.4096
120503,31-12-2015,10.3947
120503,07-01-2016,10.2664
120503,14-01-2016,10.1955
120503,21-01-2016,10.2181
120503,28-01-2016,10.33
120503,04-02-2016,10.5663
120503,11-02-2016,10.5209
120503,18-02-2016,10.6459
120503,25-02-2016,10.6709
120503,03-03-2016,10.6623
120503,10-03-2016,10.7035
120503,17-03-2016,10.713
120503,24-03-2016,10.7268
120503,31-03-2016,10.696
120503,07-04-2016,10.5807
120503,14-04-2016,10.4543
120503,21-04-2016,10.5131
120503,28-04-2016,10.494
120503,05-05-2016,10.4482
120503,12-05-2016,10.453
120503,19-05-2016,10.5237
120503,26-05-2016,10.5431
120503,02-06-2016,10.492
120503,09-06-2016,10.5991
120503,16-06-2016,10.7372
120503,23-06-2016,10.784
120503,30-06-2016,10.8723
120503,07-07-2016,10.9847
120503,14-07-2016,11.0884
120503,21-07-2016,11.1473
120503,28-07-2016,11.2051
120503,04-08-2016,11.2562
120503,11-08-2016,11.1619
120503,18-08-2016,11.2289
120503,25-08-2016,11.1116
120503,01-09-2016,11.0454
120503,08-09-2016,11.165
120503,15-09-2016,11.2446
120503,22-09-2016,11.3829
120503,29-09-2016,11.3627
120503,06-10-2016,11.2625
120503,13-10-2016,11.2453
120503,20-10-2016,11.259
120503,27-10-2016,11.2706
120503,03-11-2016,11.3773
120503,10-11-2016,11.349
120503,17-11-2016,11.3855
120503,24-11-2016,11.3
120503,01-12-2016,11.3452
120503,08-12-2016,11.3501
120503,15-12-2016,11.2865
120503,22-12-2016,11.2697
120503,29-12-2016,11.2576
120503,05-01-2017,11.2378
120503,12-01-2017,11.4016
120503,19-01-2017,11.3971
120503,26-01-2017,11.3795
120503,02-02-2017,11.1931
120503,09-02-2017,11.1175
120503,16-02-2017,11.0985
120503,23-02-2017,11.0421
120503,02-03-2017,11.1685
120503,09-03-2017,11.1583
120503,16-03-2017,11.2778
120503,23-03-2017,11.2878
120503,30-03-2017,11.2957
120503,06-04-2017,11.2922
120503,13-04-2017,11.2971
120503,20-04-2017,11.4569
120503,27-04-2017,11.2489
120503,04-05-2017,11.0733
120503,11-05-2017,11.0296
120503,18-05-2017,11.0353
120503,25-05-2017,11.1006
120503,01-06-2017,11.1471
120503,08-06-2017,11.1173
120503,15-06-2017,11.2123
120503,22-06-2017,11.3092
120503,29-06-2017,11.3304
120503,06-07-2017,11.4222
120503,13-07-2017,11.4517
120503,20-07-2017,11.4048
120503,27-07-2017,11.4731
120503,03-08-2017,11.4878
120503,10-08-2017,11.4925
120503,17-08-2017,11.6325
120503,24-08-2017,11.4091
120503,31-08-2017,11.2843
120503,07-09-2017,11.1816
120503,14-09-2017,11.1536
120503,21-09-2017,11.1354
120503,28-09-2017,11.0055
120503,05-10-2017,10.9232
120503,12-10-2017,10.8523
120503,19-10-2017,11.07
120503,26-10-2017,11.234
120503,02-11-2017,11.2015
120503,09-11-2017,11.1734
120503,16-11-2017,11.0752
120503,23-11-2017,10.9105
120503,30-11-2017,10.9047
120503,07-12-2017,10.822
120503,14-12-2017,10.819
120503,21-12-2017,10.6848
120503,28-12-2017,10.6239
120503,04-01-2018,10.6408
120503,11-01-2018,10.6763
120503,18-01-2018,10.7162
120503,25-01-2018,10.6073
120503,01-02-2018,10.684
120503,08-02-2018,10.6199
120503,15-02-2018,10.6779
120503,22-02-2018,10.6813
120503,01-03-2018,10.568
120503,08-03-2018,10.5454
120503,15-03-2018,10.5805
120503,22-03-2018,10.6366
120503,29-03-2018,10.6289
120503,05-04-2018,10.7634
120503,12-04-2018,10.8544
120503,19-04-2018,10.8365
120503,26-04-2018,10.9058
120503,03-05-2018,11.0789
120503,10-05-2018,11.2571
120503,17-05-2018,11.151
120503,24-05-2018,11.0728
120503,31-05-2018,11.2088
120503,07-06-2018,11.1184
120503,14-06-2018,11.0052
120503,21-06-2018,10.9668
120503,28-06-2018,11.008
120503,05-07-2018,11.0034
120503,12-07-2018,10.9506
120503,19-07-2018,10.8959
120503,26-07-2018,10.8381
120503,02-08-2018,10.7662
120503,09-08-2018,10.967
120503,16-08-2018,10.9975
120503,23-08-2018,11.08
120503,30-08-2018,11.041
120503,06-09-2018,11.029
120503,13-09-2018,10.9705
120503,20-09-2018,10.7421
120503,27-09-2018,10.628
120503,04-10-2018,10.4783
120503,11-10-2018,10.2939
120503,18-10-2018,10.1996
120503,25-10-2018,10.3118
120503,01-11-2018,10.3123
120503,08-11-2018,10.4228
120503,15-11-2018,10.4613
120503,22-11-2018,10.531
120503,29-11-2018,10.4593
120503,06-12-2018,10.5073
120503,13-12-2018,10.5728
120503,20-12-2018,10.5282
120503,27-12-2018,10.5796
120503,03-01-2019,10.6317
120503,10-01-2019,10.5892
120503,17-01-2019,10.4983
120503,24-01-2019,10.4031
120503,31-01-2019,10.4144
120503,07-02-2019,10.4459
120503,14-02-2019,10.3838
120503,21-02-2019,10.3902
120503,28-02-2019,10.4417
120503,07-03-2019,10.4976
120503,14-03-2019,10.6321
120503,21-03-2019,10.745
120503,28-03-2019,10.6632
120503,04-04-2019,10.8111
120503,11-04-2019,10.7695
120503,18-04-2019,10.8638
120503,25-04-2019,10.8741
120503,02-05-2019,10.8426
120503,09-05-2019,10.6901
120503,16-05-2019,10.6797
120503,23-05-2019,10.5507
120503,30-05-2019,10.6366
120503,06-06-2019,10.7699
120503,13-06-2019,10.7056
120503,20-06-2019,10.7357
120503,27-06-2019,10.6777
120503,04-07-2019,10.6283
120503,11-07-2019,10.6984
120503,18-07-2019,10.6994
120503,25-07-2019,10.8526
120503,01-08-2019,10.815
120503,08-08-2019,10.9058
120503,15-08-2019,10.9187
120503,22-08-2019,10.9926
120503,29-08-2019,10.9576
120503,05-09-2019,10.9577
120503,12-09-2019,10.9519
120503,19-09-2019,10.8831
120503,26-09-2019,10.9451
120503,03-10-2019,11.0064
120503,10-10-2019,11.063
120503,17-10-2019,11.2035
120503,24-10-2019,11.3379
120503,31-10-2019,11.3084
120503,07-11-2019,11.3467
120503,14-11-2019,11.2946
120503,21-11-2019,11.3012
120503,28-11-2019,11.2515
120503,05-12-2019,11.4019
120503,12-12-2019,11.4396
120503,19-12-2019,11.4242
120503,26-12-2019,11.5379
120503,02-01-2020,11.3421
120503,09-01-2020,11.1639
120503,16-01-2020,11.2395
120503,23-01-2020,11.2494
120503,30-01-2020,11.2764
120503,06-02-2020,11.1613
120503,13-02-2020,11.1637
120503,20-02-2020,11.3471
120503,27-02-2020,11.4264
120503,05-03-2020,11.4465
120503,12-03-2020,11.4109
120503,19-03-2020,11.3794
120503,26-03-2020,11.1902
120503,02-04-2020,11.2177
120503,09-04-2020,11.2981
120503,16-04-2020,11.1602
120503,23-04-2020,11.1056
120503,30-04-2020,11.0072
120503,07-05-2020,10.9266
120503,14-05-2020,10.9356
120503,21-05-2020,10.7576
120503,28-05-2020,10.8148
120503,04-06-2020,10.8844
120503,11-06-2020,10.8669
120503,18-06-2020,10.6555
120503,25-06-2020,10.5749
120503,02-07-2020,10.6834
120503,09-07-2020,10.4502
120503,16-07-2020,10.4254
120503,23-07-2020,10.3311
120503,30-07-2020,10.4018
120503,06-08-2020,10.3497
120503,13-08-2020,10.3873
120503,20-08-2020,10.4385
120503,27-08-2020,10.596
120503,03-09-2020,10.583
120503,10-09-2020,10.6191
120503,17-09-2020,10.4972
120503,24-09-2020,10.6013
120503,01-10-2020,10.5411
120503,08-10-2020,10.498
120503,15-10-2020,10.5003
120503,22-10-2020,10.3733
120503,29-10-2020,10.3964
120503,05-11-2020,10.481
120503,12-11-2020,10.5098
120503,19-11-2020,10.3804
120503,26-11-2020,10.3742
120503,03-12-2020,10.44
120503,10-12-2020,10.2873
120503,17-12-2020,10.203
120503,24-12-2020,10.2786
120503,31-12-2020,10.3049
120503,07-01-2021,10.343
120503,14-01-2021,10.501
120503,21-01-2021,10.5446
120503,28-01-2021,10.6043
120503,04-02-2021,10.8385
120503,11-02-2021,10.8243
120503,18-02-2021,10.7595
120503,25-02-2021,10.8006
120503,04-03-2021,10.8429
120503,11-03-2021,10.8015
120503,18-03-2021,10.7167
120503,25-03-2021,10.919
120503,01-04-2021,10.9519
120503,08-04-2021,10.8921
120503,15-04-2021,10.9763
120503,22-04-2021,10.9711
120503,29-04-2021,10.9533
120503,06-05-2021,11.0069
120503,13-05-2021,10.8976
120503,20-05-2021,10.9327
120503,27-05-2021,11.1044
120503,03-06-2021,11.1502
120503,10-06-2021,11.1211
120503,17-06-2021,11.0805
120503,24-06-2021,11.0485
120503,01-07-2021,11.0305
120503,08-07-2021,11.0016
120503,15-07-2021,11.0866
120503,22-07-2021,10.9373
120503,29-07-2021,11.0171
120503,05-08-2021,10.9881
120503,12-08-2021,11.0256
120503,19-08-2021,10.9306
120503,26-08-2021,11.0511
120503,02-09-2021,11.1657
120503,09-09-2021,11.2559
120503,16-09-2021,11.124
120503,23-09-2021,11.2022
120503,30-09-2021,11.243
120503,07-10-2021,11.1031
120503,14-10-2021,11.1054
120503,21-10-2021,11.1422
120503,28-10-2021,11.1962
120503,04-11-2021,11.2166
120503,11-11-2021,11.2472
120503,18-11-2021,11.3843
120503,25-11-2021,11.5005
120503,02-12-2021,11.2413
120503,09-12-2021,11.2173
120503,16-12-2021,11.207
120503,23-12-2021,11.0544
120503,30-12-2021,11.0671
120503,06-01-2022,11.1821
120503,13-01-2022,11.0894
120503,20-01-2022,11.1237
120503,27-01-2022,11.0466
120503,03-02-2022,10.9917
120503,10-02-2022,11.126
120503,17-02-2022,11.0821
120503,24-02-2022,11.1275
120503,03-03-2022,10.9654
120503,10-03-2022,11.1332
120503,17-03-2022,11.1913
120503,24-03-2022,11.1794
120503,31-03-2022,11.2354
120503,07-04-2022,11.1132
120503,14-04-2022,11.2227
120503,21-04-2022,11.1981
120503,28-04-2022,11.1843
120503,05-05-2022,11.1448
120503,12-05-2022,11.0975
120503,19-05-2022,11.1636
120503,26-05-2022,11.1909
120503,02-06-2022,11.2538
120503,09-06-2022,11.2575
120503,16-06-2022,11.3082
120503,23-06-2022,11.2748
120503,30-06-2022,11.4805
120503,07-07-2022,11.341
120503,14-07-2022,11.46
120503,21-07-2022,11.59
120503,28-07-2022,11.5156
120503,04-08-2022,11.7256
120503,11-08-2022,11.8236
120503,18-08-2022,11.9202
120503,25-08-2022,11.9277
120503,01-09-2022,11.9117
120503,08-09-2022,11.8965
120503,15-09-2022,11.9385
120503,22-09-2022,12.0771
120503,29-09-2022,12.0994
120503,06-10-2022,12.016
120503,13-10-2022,12.1001
120503,20-10-2022,12.1941
120503,27-10-2022,12.2628
120503,03-11-2022,12.3409
120503,10-11-2022,12.3191
120503,17-11-2022,12.2324
120503,24-11-2022,12.1524
120503,01-12-2022,11.9982
120503,08-12-2022,12.0258
120503,15-12-2022,12.0225
120503,22-12-2022,11.985
120503,29-12-2022,11.7064
120503,05-01-2023,11.5943
120503,12-01-2023,11.7029
120503,19-01-2023,11.6454
120503,26-01-2023,11.6836
120503,02-02-2023,11.5583
120503,09-02-2023,11.696
120503,16-02-2023,11.6872
120503,23-02-2023,11.719
120503,02-03-2023,11.9417
120503,09-03-2023,12.0913
120503,16-03-2023,12.0665
120503,23-03-2023,12.0141
120503,30-03-2023,11.9876
120503,06-04-2023,12.0413
120503,13-04-2023,12.036
120503,20-04-2023,12.0027
120503,27-04-2023,12.1484
120503,04-05-2023,12.1422
120503,11-05-2023,12.3704
120503,18-05-2023,12.3843
120503,25-05-2023,12.5662
120503,01-06-2023,12.6071
120503,08-06-2023,12.7093
120503,15-06-2023,12.6407
120503,22-06-2023,12.5594
120503,29-06-2023,12.6106
120503,06-07-2023,12.7154
120503,13-07-2023,12.7246
120503,20-07-2023,12.5987
120503,27-07-2023,12.4667
120503,03-08-2023,12.3293
120503,10-08-2023,12.1599
120503,17-08-2023,12.1754
120503,24-08-2023,12.2899
120503,31-08-2023,12.2935
120503,07-09-2023,12.0761
120503,14-09-2023,12.0625
120503,21-09-2023,12.0516
120503,28-09-2023,12.2585
120503,05-10-2023,12.1205
120503,12-10-2023,12.0875
120503,19-10-2023,12.2573
120503,26-10-2023,12.3063
120503,02-11-2023,12.3667
120503,09-11-2023,12.3829
120503,16-11-2023,12.4206
120503,23-11-2023,12.5028
120503,30-11-2023,12.4269
120503,07-12-2023,12.5191
120503,14-12-2023,12.3866
120503,21-12-2023,12.4241
120503,28-12-2023,12.4468
120503,04-01-2024,12.3905
120503,11-01-2024,12.3932
120503,18-01-2024,12.3364
120503,25-01-2024,12.2356
120503,01-02-2024,12.2058
120503,08-02-2024,12.1029
120503,15-02-2024,12.139
120503,22-02-2024,12.0322
120503,29-02-2024,12.1055
120503,07-03-2024,11.996
120503,14-03-2024,11.9464
120503,21-03-2024,11.8915
120503,28-03-2024,12.0223
120503,04-04-2024,12.0589
120503,11-04-2024,12.0433
120503,18-04-2024,12.0962
120503,25-04-2024,11.8971
120503,02-05-2024,11.8977
120503,09-05-2024,12.0926
120503,16-05-2024,12.1103
120503,23-05-2024,12.1217
120503,30-05-2024,12.1797
120503,06-06-2024,12.2718
120503,13-06-2024,12.0806
120503,20-06-2024,11.9229
120503,27-06-2024,11.9477
120503,04-07-2024,11.8842
120503,11-07-2024,12.0136
120503,18-07-2024,11.9882
120503,25-07-2024,11.8074
118632,01-01-2015,9.9026
118632,08-01-2015,9.6887
118632,15-01-2015,9.6744
118632,22-01-2015,9.6637
118632,29-01-2015,9.6348
118632,05-02-2015,9.7218
118632,12-02-2015,9.8189
118632,19-02-2015,9.8094
118632,26-02-2015,9.6458
118632,05-03-2015,9.6973
118632,12-03-2015,9.7443
118632,19-03-2015,9.7723
118632,26-03-2015,9.8529
118632,02-04-2015,9.7651
118632,09-04-2015,9.9259
118632,16-04-2015,9.8537
118632,23-04-2015,9.9167
118632,30-04-2015,9.7868
118632,07-05-2015,9.7179
118632,14-05-2015,9.8396
118632,21-05-2015,9.823
118632,28-05-2015,9.893
118632,04-06-2015,9.9157
118632,11-06-2015,9.9113
118632,18-06-2015,10.0234
118632,25-06-2015,10.0085
118632,02-07-2015,9.8699
118632,09-07-2015,9.8104
118632,16-07-2015,9.8576
118632,23-07-2015,9.8927
118632,30-07-2015,9.7727
118632,06-08-2015,9.7199
118632,13-08-2015,9.6786
118632,20-08-2015,9.6542
118632,27-08-2015,9.5518
118632,03-09-2015,9.5076
118632,10-09-2015,9.4559
118632,17-09-2015,9.5181
118632,24-09-2015,9.5835
118632,01-10-2015,9.5762
118632,08-10-2015,9.55
118632,15-10-2015,9.5645
118632,22-10-2015,9.5058
118632,29-10-2015,9.4224
118632,05-11-2015,9.3553
118632,12-11-2015,9.3115
118632,19-11-2015,9.2286
118632,26-11-2015,9.2442
118632,03-12-2015,9.3019
118632,10-12-2015,9.1875
118632,17-12-2015,9.193
118632,24-12-2015,9.1805
118632,31-12-2015,9.2093
118632,07-01-2016,9.212
118632,14-01-2016,9.1086
118632,21-01-2016,9.0202
118632,28-01-2016,9.026
118632,04-02-2016,9.1039
118632,11-02-2016,8.9463
118632,18-02-2016,8.9746
118632,25-02-2016,9.0636
118632,03-03-2016,9.0561
118632,10-03-2016,9.0996
118632,17-03-2016,9.052
118632,24-03-2016,9.047
118632,31-03-2016,8.9333
118632,07-04-2016,8.7694
118632,14-04-2016,8.839
118632,21-04-2016,8.7729
118632,28-04-2016,8.7444
118632,05-05-2016,8.6509
118632,12-05-2016,8.5568
118632,19-05-2016,8.5483
118632,26-05-2016,8.5019
118632,02-06-2016,8.531
118632,09-06-2016,8.5653
118632,16-06-2016,8.5907
118632,23-06-2016,8.6105
118632,30-06-2016,8.7226
118632,07-07-2016,8.6516
118632,14-07-2016,8.6513
118632,21-07-2016,8.7332
118632,28-07-2016,8.825
118632,04-08-2016,8.7281
118632,11-08-2016,8.7098
118632,18-08-2016,8.8079
118632,25-08-2016,8.8473
118632,01-09-2016,8.8646
118632,08-09-2016,8.8527
118632,15-09-2016,8.8291
118632,22-09-2016,8.853
118632,29-09-2016,8.8386
118632,06-10-2016,8.8392
118632,13-10-2016,8.8483
118632,20-10-2016,8.8038
118632,27-10-2016,8.8448
118632,03-11-2016,9.0546
118632,10-11-2016,8.9295
118632,17-11-2016,8.9562
118632,24-11-2016,8.9053
118632,01-12-2016,8.95
118632,08-12-2016,8.9569
118632,15-12-2016,9.0151
118632,22-12-2016,9.1035
118632,29-12-2016,9.1211
118632,05-01-2017,9.2074
118632,12-01-2017,9.0384
118632,19-01-2017,9.157
118632,26-01-2017,9.1881
118632,02-02-2017,9.271
118632,09-02-2017,9.1843
118632,16-02-2017,9.1269
118632,23-02-2017,9.1412
118632,02-03-2017,9.1436
118632,09-03-2017,9.168
118632,16-03-2017,9.2512
118632,23-03-2017,9.1242
118632,30-03-2017,9.199
118632,06-04-2017,9.2033
118632,13-04-2017,9.1919
118632,20-04-2017,9.0874
118632,27-04-2017,9.1276
118632,04-05-2017,8.955
118632,11-05-2017,9.005
118632,18-05-2017,8.9012
118632,25-05-2017,8.9085
118632,01-06-2017,8.9036
118632,08-06-2017,8.9905
118632,15-06-2017,8.9812
118632,22-06-2017,8.9349
118632,29-06-2017,8.9023
118632,06-07-2017,8.9965
118632,13-07-2017,9.0387
118632,20-07-2017,9.0144
118632,27-07-2017,9.001
118632,03-08-2017,8.8917
118632,10-08-2017,8.9229
118632,17-08-2017,8.8009
118632,24-08-2017,8.8573
118632,31-08-2017,8.87
118632,07-09-2017,9.0429
118632,14-09-2017,8.9669
118632,21-09-2017,8.9632
118632,28-09-2017,9.0957
118632,05-10-2017,9.186
118632,12-10-2017,9.1385
118632,19-10-2017,9.1586
118632,26-10-2017,9.1624
118632,02-11-2017,9.1867
118632,09-11-2017,9.139
118632,16-11-2017,9.1362
118632,23-11-2017,9.023
118632,30-11-2017,9.0364
118632,07-12-2017,9.0725
118632,14-12-2017,9.0596
118632,21-12-2017,8.9462
118632,28-12-2017,9.0205
118632,04-01-2018,9.0505
118632,11-01-2018,9.0015
118632,18-01-2018,8.9849
118632,25-01-2018,8.8806
118632,01-02-2018,8.8113
118632,08-02-2018,8.7769
118632,15-02-2018,8.8667
118632,22-02-2018,8.8249
118632,01-03-2018,8.8736
118632,08-03-2018,8.839
118632,15-03-2018,8.86
118632,22-03-2018,8.8535
118632,29-03-2018,8.9189
118632,05-04-2018,8.8843
118632,12-04-2018,8.7761
118632,19-04-2018,8.6826
118632,26-04-2018,8.6491
118632,03-05-2018,8.5662
118632,10-05-2018,8.5977
118632,17-05-2018,8.5691
118632,24-05-2018,8.7353
118632,31-05-2018,8.6174
118632,07-06-2018,8.6349
118632,14-06-2018,8.5604
118632,21-06-2018,8.53
118632,28-06-2018,8.5431
118632,05-07-2018,8.3876
118632,12-07-2018,8.4068
118632,19-07-2018,8.5382
118632,26-07-2018,8.5106
118632,02-08-2018,8.5317
118632,09-08-2018,8.6051
118632,16-08-2018,8.5972
118632,23-08-2018,8.5607
118632,30-08-2018,8.4083
118632,06-09-2018,8.4548
118632,13-09-2018,8.4505
118632,20-09-2018,8.3854
118632,27-09-2018,8.3973
118632,04-10-2018,8.3614
118632,11-10-2018,8.3294
118632,18-10-2018,8.3731
118632,25-10-2018,8.2868
118632,01-11-2018,8.3596
118632,08-11-2018,8.2695
118632,15-11-2018,8.2289
118632,22-11-2018,8.3588
118632,29-11-2018,8.4375
118632,06-12-2018,8.4475
118632,13-12-2018,8.3873
118632,20-12-2018,8.3552
118632,27-12-2018,8.3634
118632,03-01-2019,8.3693
118632,10-01-2019,8.3665
118632,17-01-2019,8.3678
118632,24-01-2019,8.3568
118632,31-01-2019,8.2637
118632,07-02-2019,8.2329
118632,14-02-2019,8.2964
118632,21-02-2019,8.2089
118632,28-02-2019,8.1998
118632,07-03-2019,8.1493
118632,14-03-2019,8.1598
118632,21-03-2019,8.1377
118632,28-03-2019,8.2371
118632,04-04-2019,8.2738
118632,11-04-2019,8.1903
118632,18-04-2019,8.2375
118632,25-04-2019,8.1898
118632,02-05-2019,8.1552
118632,09-05-2019,8.179
118632,16-05-2019,8.1501
118632,23-05-2019,8.2116
118632,30-05-2019,8.164
118632,06-06-2019,8.1268
118632,13-06-2019,8.0874
118632,20-06-2019,8.054
118632,27-06-2019,8.1281
118632,04-07-2019,8.1722
118632,11-07-2019,8.2873
118632,18-07-2019,8.4409
118632,25-07-2019,8.3747
118632,01-08-2019,8.3828
118632,08-08-2019,8.3072
118632,15-08-2019,8.2589
118632,22-08-2019,8.2206
118632,29-08-2019,8.1543
118632,05-09-2019,8.089
118632,12-09-2019,8.0829
118632,19-09-2019,8.0074
118632,26-09-2019,8.0646
118632,03-10-2019,8.0086
118632,10-10-2019,8.1918
118632,17-10-2019,8.1655
118632,24-10-2019,8.1735
118632,31-10-2019,8.092
118632,07-11-2019,8.2057
118632,14-11-2019,8.2825
118632,21-11-2019,8.3055
118632,28-11-2019,8.2193
118632,05-12-2019,8.2364
118632,12-12-2019,8.1658
118632,19-12-2019,8.2646
118632,26-12-2019,8.3214
118632,02-01-2020,8.3311
118632,09-01-2020,8.1721
118632,16-01-2020,8.1111
118632,23-01-2020,8.1589
118632,30-01-2020,8.2414
118632,06-02-2020,8.3178
118632,13-02-2020,8.2152
118632,20-02-2020,8.2383
118632,27-02-2020,8.3085
118632,05-03-2020,8.2016
118632,12-03-2020,8.2044
